Key,Ticket Creation Date,Resolved Date,Recorded AV,Assumed AV,Recorded AV with Missing Dates
COCOON-1456,22,25,|21|,|21|22|23|24|25|,|
COCOON-1643,23,25,|28|,|23|24|25|,|
COCOON-1922,25,25,|28|,|25|,|
COCOON-1049,20,25,|19|,|19|20|21|22|23|24|25|,|
COCOON-1033,19,25,|23|,|19|20|21|22|23|24|25|,|
COCOON-1076,20,25,|19|,|19|20|21|22|23|24|25|,|
COCOON-1441,22,25,|23|,|22|23|24|25|,|
COCOON-531,11,25,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|,|
COCOON-1775,24,25,|23|,|23|24|25|,|
COCOON-1316,21,25,|20|,|20|21|22|23|24|25|,|
COCOON-1180,20,25,|28|,|20|21|22|23|24|25|,|
COCOON-1462,22,25,|23|,|22|23|24|25|,|
COCOON-1926,25,25,|28|,|25|,|
COCOON-1196,20,25,|23|,|20|21|22|23|24|25|,|
COCOON-1242,21,25,|20|,|20|21|22|23|24|25|,|
COCOON-1867,25,25,|24|25|,|24|25|,|
COCOON-1869,25,25,|24|,|24|25|,|
COCOON-1883,25,25,|24|,|24|25|,|
COCOON-1692,24,25,|23|24|,|23|24|25|,|
COCOON-1416,22,25,|28|,|22|23|24|25|,|
COCOON-267,9,25,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|,|2.0.5-dev (Current CVS)|
COCOON-1194,20,25,|20|,|20|21|22|23|24|25|,|
COCOON-556,11,25,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|,|2.0.5-dev (Current CVS)|
COCOON-1578,23,25,|22|,|22|23|24|25|,|
COCOON-1878,25,25,|23|24|,|23|24|25|,|
COCOON-1449,22,25,|23|,|22|23|24|25|,|
COCOON-1935,25,25,|28|,|25|,|
COCOON-1936,25,25,|23|24|,|23|24|25|,|
COCOON-1940,25,25,|28|,|25|,|
COCOON-1942,25,25,|28|,|25|,|
COCOON-1948,25,25,|28|,|25|,|
COCOON-1921,25,25,|28|,|25|,|
COCOON-1933,25,25,|28|,|25|,|
COCOON-1957,25,25,|28|,|25|,|
COCOON-1966,25,25,|25|,|25|,|
COCOON-1965,25,25,|25|,|25|,|
COCOON-1969,25,25,|25|,|25|,|
COCOON-1916,25,25,|23|24|25|,|23|24|25|,|
COCOON-1967,25,25,|25|,|25|,|
COCOON-1968,25,25,|25|,|25|,|
COCOON-1805,24,26,|23|,|23|24|25|26|,|
COCOON-1330,21,26,|20|,|20|21|22|23|24|25|26|,|
COCOON-1977,26,26,|24|25|,|24|25|26|,|
COCOON-740,13,26,|12|,|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|,|
COCOON-892,19,26,|17|,|17|18|19|20|21|22|23|24|25|26|,|
COCOON-1255,21,26,|20|,|20|21|22|23|24|25|26|,|
COCOON-1417,22,26,|28|,|22|23|24|25|26|,|
COCOON-1531,23,26,|22|,|22|23|24|25|26|,|
COCOON-1457,22,26,|21|,|21|22|23|24|25|26|,|
COCOON-1813,24,26,|23|,|23|24|25|26|,|
COCOON-1979,26,26,|25|,|25|26|,|
COCOON-574,11,26,|25|,|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|,|2.0.5-dev (Current CVS)|
COCOON-1980,26,26,|25|,|25|26|,|
COCOON-1983,26,26,|28|,|26|,|
COCOON-1982,26,26,|28|,|26|,|
COCOON-1986,26,26,|28|,|26|,|
COCOON-1989,26,26,|28|,|26|,|
COCOON-1988,26,26,|28|,|26|,|
COCOON-2003,26,26,|28|,|26|,|
COCOON-2004,26,26,|28|,|26|,|
COCOON-2000,26,26,|25|26|,|25|26|,|
COCOON-2005,26,26,|28|,|26|,|
COCOON-2007,26,26,|28|,|26|,|
COCOON-1772,24,26,|23|,|23|24|25|26|,|
COCOON-398,10,26,|9|24|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|,|
COCOON-1984,26,26,|28|,|26|,|
COCOON-1927,25,26,|25|,|25|26|,|
COCOON-1954,25,26,|28|,|25|26|,|
COCOON-2008,26,26,|28|,|26|,|
COCOON-1987,26,26,|28|,|26|,|
COCOON-2021,26,26,|25|,|25|26|,|
COCOON-2023,26,26,|26|,|26|,|
COCOON-2024,26,26,|28|,|26|,|
COCOON-2028,26,26,|28|,|26|,|
COCOON-2014,26,26,|28|,|26|,|
COCOON-2016,26,26,|28|,|26|,|
COCOON-1976,26,26,|24|25|,|24|25|26|,|
COCOON-2022,26,26,|25|,|25|26|,|
COCOON-1622,23,26,|23|,|23|24|25|26|,|
COCOON-1315,21,26,|28|,|21|22|23|24|25|26|,|
COCOON-2053,26,26,|26|,|26|,|
COCOON-2055,26,26,|28|,|26|,|
COCOON-1975,26,26,|28|,|26|,|
COCOON-1631,23,26,|28|,|23|24|25|26|,|
COCOON-1646,23,26,|28|,|23|24|25|26|,|
COCOON-1645,23,26,|28|,|23|24|25|26|,|
COCOON-1634,23,26,|28|,|23|24|25|26|,|
COCOON-1633,23,26,|28|,|23|24|25|26|,|
COCOON-1632,23,26,|28|,|23|24|25|26|,|
COCOON-2029,26,26,|28|,|26|,|
COCOON-1686,23,26,|23|,|23|24|25|26|,|
COCOON-2076,26,26,|28|,|26|,|
COCOON-2077,26,26,|24|25|26|28|,|24|25|26|,|
COCOON-2066,26,26,|28|,|26|,|
COCOON-2062,26,26,|26|28|,|26|,|
COCOON-2078,26,26,|28|,|26|,|
COCOON-2089,26,26,|28|,|26|,|
COCOON-2080,26,26,|28|,|26|,|
COCOON-2059,26,26,|26|28|,|26|,|
COCOON-2027,26,26,|26|28|,|26|,|
COCOON-2097,26,26,|26|,|26|,|
COCOON-2101,26,26,|28|,|26|,|
COCOON-2079,26,26,|28|,|26|,|
COCOON-2121,26,26,|28|,|26|,|
COCOON-2128,26,26,|28|,|26|,|
COCOON-806,17,26,|21|,|17|18|19|20|21|22|23|24|25|26|,|
COCOON-1939,25,26,|28|,|25|26|,|
COCOON-1816,24,26,|23|,|23|24|25|26|,|
COCOON-2106,26,26,|28|,|26|,|
COCOON-2135,26,26,|28|,|26|,|
COCOON-2134,26,26,|28|,|26|,|
COCOON-2138,26,26,|28|,|26|,|
COCOON-2127,26,26,|28|,|26|,|
COCOON-2129,26,26,|26|28|,|26|,|
COCOON-2146,26,26,|25|,|25|26|,|
COCOON-1251,21,26,|20|,|20|21|22|23|24|25|26|,|
COCOON-1990,26,26,|25|,|25|26|,|
COCOON-2067,26,26,|25|,|25|26|,|
COCOON-1668,23,26,|28|,|23|24|25|26|,|
COCOON-2064,26,27,|25|26|,|25|26|27|,|
COCOON-2159,27,27,|26|,|26|27|,|
COCOON-606,11,27,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|,|
COCOON-611,20,27,|19|,|19|20|21|22|23|24|25|26|27|,|
COCOON-2036,26,27,|28|,|26|27|,|
COCOON-2164,27,27,|25|26|,|25|26|27|,|
COCOON-2165,27,27,|26|,|26|27|,|
COCOON-2058,26,27,|26|28|,|26|27|,|
COCOON-2167,27,27,|26|,|26|27|,|
COCOON-2158,27,27,|21|22|23|24|25|26|27|,|21|22|23|24|25|26|27|,|
COCOON-2020,26,27,|21|22|23|24|25|26|28|,|21|22|23|24|25|26|27|,|
COCOON-2168,27,27,|26|28|,|26|27|,|
COCOON-2171,27,27,|28|,|27|,|
COCOON-2172,27,27,|28|,|27|,|
COCOON-2150,26,27,|28|,|26|27|,|
COCOON-2179,27,27,|28|,|27|,|
COCOON-2070,26,27,|28|,|26|27|,|
COCOON-2181,27,27,|28|,|27|,|
COCOON-2182,27,27,|28|,|27|,|
COCOON-2185,27,27,|28|,|27|,|
COCOON-2109,26,27,|26|,|26|27|,|
COCOON-2188,27,29,|28|,|27|28|29|,|
COCOON-2186,27,29,|26|,|26|27|28|29|,|
COCOON-2183,27,29,|28|,|27|28|29|,|
COCOON-2192,29,29,|26|28|,|26|27|28|29|,|
COCOON-2204,29,29,|28|,|28|29|,|
COCOON-1825,25,29,|24|,|24|25|26|27|28|29|,|
COCOON-2063,26,29,|26|28|,|26|27|28|29|,|
COCOON-1557,23,29,|23|,|23|24|25|26|27|28|29|,|
COCOON-1985,26,29,|24|25|26|28|,|24|25|26|27|28|29|,|
COCOON-2075,26,29,|25|26|28|,|25|26|27|28|29|,|
COCOON-2207,29,29,|25|,|25|26|27|28|29|,|
COCOON-2208,29,29,|26|,|26|27|28|29|,|
COCOON-2177,27,29,|23|24|25|26|27|28|,|23|24|25|26|27|28|29|,|
COCOON-2031,26,29,|22|,|22|23|24|25|26|27|28|29|,|
COCOON-2226,29,29,|,|29|,|2.2.1|
COCOON-2232,29,29,|,|29|,|2.2.1|
COCOON-2221,29,29,|,|29|,|2.2.1|
COCOON-2237,29,29,|28|,|28|29|,|
COCOON-2236,29,29,|28|,|28|29|,|
COCOON-2241,29,29,|27|,|27|28|29|,|
COCOON-2243,29,29,|26|28|,|26|27|28|29|,|
COCOON-2210,29,29,|,|29|,|2.2.1|
COCOON-2218,29,29,|,|29|,|2.2.1|
COCOON-2217,29,29,|28|,|28|29|,|2.2.1|
COCOON-2244,29,29,|26|,|26|27|28|29|,|
COCOON-1887,25,29,|23|26|28|,|23|24|25|26|27|28|29|,|
COCOON-2228,29,29,|26|,|26|27|28|29|,|
COCOON-2264,29,29,|26|,|26|27|28|29|,|
COCOON-2275,29,29,|,|29|,|2.2.1|
COCOON-2286,29,29,|26|,|26|27|28|29|,|
COCOON-2250,29,29,|,|29|,|2.2.1|
COCOON-2041,26,29,|26|,|26|27|28|29|,|
COCOON-2104,26,29,|26|28|,|26|27|28|29|,|
COCOON-2035,26,29,|28|,|26|27|28|29|,|
COCOON-127,7,29,|1|,|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|,|
COCOON-2306,29,29,|26|,|26|27|28|29|,|
COCOON-2277,29,29,|,|29|,|2.2.1|
COCOON-2169,27,29,|23|24|25|26|27|28|,|23|24|25|26|27|28|29|,|
COCOON-2319,29,29,|26|,|26|27|28|29|,|
COCOON-2321,29,29,|26|,|26|27|28|29|,|
COCOON-2184,27,29,|28|,|27|28|29|,|
COCOON-2105,26,29,|26|28|,|26|27|28|29|,|
COCOON-2252,29,29,|28|,|28|29|,|
COCOON-2260,29,29,|,|29|,|2.2.1|
COCOON-2240,29,29,|28|,|28|29|,|
COCOON-2294,29,29,|,|29|,|2.2.1|
COCOON-2259,29,29,|28|,|28|29|,|2.2.1|
COCOON-2302,29,29,|,|29|,|2.2.1|
COCOON-2307,29,29,|26|,|26|27|28|29|,|
COCOON-2310,29,29,|26|,|26|27|28|29|,|
COCOON-1822,24,29,|24|,|24|25|26|27|28|29|,|
COCOON-2002,26,29,|25|26|,|25|26|27|28|29|,|
COCOON-2257,29,29,|26|,|26|27|28|29|,|
COCOON-1529,23,29,|23|24|28|,|23|24|25|26|27|28|29|,|
COCOON-2069,26,29,|25|26|,|25|26|27|28|29|,|
COCOON-2335,29,29,|27|,|27|28|29|,|
COCOON-2336,29,29,|27|,|27|28|29|,|
COCOON-2342,29,29,|27|,|27|28|29|,|2.1.13|
COCOON-2344,29,29,|27|,|27|28|29|,|
COCOON-2351,29,29,|27|,|27|28|29|,|
COCOON-2354,29,29,|27|,|27|28|29|,|
COCOON-2352,29,29,|27|,|27|28|29|,|
COCOON-2362,29,29,|27|,|27|28|29|,|
COCOON-2361,29,29,|27|,|27|28|29|,|
