Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
QPIDJMS-407,15,0.22.0,470,630,No
QPIDJMS-407,16,0.23.0,445,630,No
QPIDJMS-407,17,0.24.0,360,604,No
QPIDJMS-407,18,0.25.0,316,604,No
QPIDJMS-407,19,0.26.0,301,604,No
QPIDJMS-407,20,0.27.0,271,445,No
QPIDJMS-407,21,0.28.0,232,445,No
QPIDJMS-407,22,0.29.0,193,445,No
QPIDJMS-407,23,0.30.0,155,445,No
QPIDJMS-407,24,0.31.0,130,45,No
QPIDJMS-407,25,0.32.0,92,45,No
QPIDJMS-407,26,0.33.0,50,34,No
QPIDJMS-407,27,0.34.0,36,34,No
QPIDJMS-407,28,0.35.0,11,0,Yes
QPIDJMS-249,1,0.1.0,664,3493,No
QPIDJMS-249,2,0.2.0,606,3468,No
QPIDJMS-249,3,0.3.0,577,3423,No
QPIDJMS-249,4,0.4.0,511,3385,No
QPIDJMS-249,5,0.5.0,499,3190,No
QPIDJMS-249,6,0.6.0,457,2484,No
QPIDJMS-249,7,0.7.0,387,845,No
QPIDJMS-249,8,0.8.0,327,845,No
QPIDJMS-249,9,0.9.0,275,576,No
QPIDJMS-249,10,0.10.0,195,415,No
QPIDJMS-249,11,0.11.0,125,413,No
QPIDJMS-249,12,0.11.1,100,203,Yes
QPIDJMS-403,1,0.1.0,1216,3491,No
QPIDJMS-403,2,0.2.0,1158,3491,No
QPIDJMS-403,3,0.3.0,1129,3491,No
QPIDJMS-403,4,0.4.0,1063,3491,No
QPIDJMS-403,5,0.5.0,1051,3229,No
QPIDJMS-403,6,0.6.0,1009,2718,No
QPIDJMS-403,7,0.7.0,939,2565,No
QPIDJMS-403,8,0.8.0,879,2565,No
QPIDJMS-403,9,0.9.0,827,2292,No
QPIDJMS-403,10,0.10.0,747,2276,No
QPIDJMS-403,11,0.11.0,677,2276,No
QPIDJMS-403,12,0.11.1,652,2068,No
QPIDJMS-403,13,0.20.0,544,1695,No
QPIDJMS-403,14,0.21.0,490,1642,No
QPIDJMS-403,15,0.22.0,453,1642,No
QPIDJMS-403,16,0.23.0,428,1642,No
QPIDJMS-403,17,0.24.0,343,1642,No
QPIDJMS-403,18,0.25.0,299,1642,No
QPIDJMS-403,19,0.26.0,284,1642,No
QPIDJMS-403,20,0.27.0,254,1642,No
QPIDJMS-403,21,0.28.0,215,1642,No
QPIDJMS-403,22,0.29.0,176,1642,No
QPIDJMS-403,23,0.30.0,138,1642,No
QPIDJMS-403,24,0.31.0,113,1279,No
QPIDJMS-403,25,0.32.0,75,1208,No
QPIDJMS-403,26,0.33.0,33,321,No
QPIDJMS-403,27,0.34.0,19,64,Yes
QPIDJMS-404,1,0.1.0,1217,11744,No
QPIDJMS-404,2,0.2.0,1159,11456,No
QPIDJMS-404,3,0.3.0,1130,11154,No
QPIDJMS-404,4,0.4.0,1064,10959,No
QPIDJMS-404,5,0.5.0,1052,10397,No
QPIDJMS-404,6,0.6.0,1010,9198,No
QPIDJMS-404,7,0.7.0,940,8201,No
